,Nombre,Título,Fecha,Rating,Reviews,Tipo
1055,Pizza Candelaria,Un rinconcito con encanto candelario,10 de diciembre de 2019,40,"Es un restaurante acogedor, para comer sin afanes y sin mucho protocolo. Tiene recetas originales, aunque las pizzas y la pasta tradicional son los puntos fuertes del menú. No vaya si tiene afán.","Italiana, Pizzería, Mediterránea, Europea, Toscana, Del centro italiano"
1056,Pizza Candelaria,Delicioso,4 de diciembre de 2019,50,"Nos atendió personalmente uno de sus propietarios y se tomó la molestia de explicarnos al detalle los platos que nos iban a servir, sabor exquisito, buen tamaño, buena presentación todo en conjunto lo hace simplemente delicioso, platos entre $20.000 y $30.000 pesos. ¡¡RECOMENDADISIMO!!","Italiana, Pizzería, Mediterránea, Europea, Toscana, Del centro italiano"
1057,Pizza Candelaria,Excelente,2 de diciembre de 2019,50,"No solo pizzas,que son buenisimas,personalizadas!!!Ensaladas completas,con aderezo perfecto.Local pequeño pero encantador.Servicio de Carlos perfecto!!!","Italiana, Pizzería, Mediterránea, Europea, Toscana, Del centro italiano"
1058,Pizza Candelaria,Muy rico con productos frescos,24 de noviembre de 2019,50,La pizza candelaria es un lugar muy simpático donde podemos comer productos italianos muy ricos. El patron esta muy chevere,"Italiana, Pizzería, Mediterránea, Europea, Toscana, Del centro italiano"
1059,Pizza Candelaria,La súper pizza,11 de noviembre de 2019,50,El mejor servicio y la mejor cómoda de la zona la candelaria..mil y mil gracias..recomendadisimo y en la mejor cuadra cerca al chorro.....Excelente felicitaciones,"Italiana, Pizzería, Mediterránea, Europea, Toscana, Del centro italiano"
1060,Pizza Candelaria,Excelente,9 de noviembre de 2019,50,Muy buena pizza! vale la pena conocerlo. Excelente atención. Vinimos con nuestros hijos y les encantó la comida,"Italiana, Pizzería, Mediterránea, Europea, Toscana, Del centro italiano"
1061,Pizza Candelaria,"Muy buen establecimiento, excelente la variedad de la carta, todas son provocativas.",7 de noviembre de 2019,40,"Es de l,os mejores sitios de la Candelaria, excelente comida, el servicio es muy bueno. Atención humana y oportuna.","Italiana, Pizzería, Mediterránea, Europea, Toscana, Del centro italiano"
1062,Pizza Candelaria,Happy birthday,5 de octubre de 2019,50,"Espectacular el sabor, el contenido y la delicia de comer una buena pizza, la atención es maravillosa y cálida, he realizado el top 10 de las mejores pizzas de bogota y le doy el primer puesto, precio vs calidad muy superior","Italiana, Pizzería, Mediterránea, Europea, Toscana, Del centro italiano"
1063,Pizza Candelaria,Comida deliciosa y atención increíble... Un sitio que hay que visitar,4 de octubre de 2019,50,"La comida estaba muy rica, pasta lomo pimienta espectacular! Y el tiramisu fuera de concurso. Además de variedad de cervezas! Perfecto para almorzar, cenar o pasar un buen rato con amigos y familia! Definitivamente hay que regresar!","Italiana, Pizzería, Mediterránea, Europea, Toscana, Del centro italiano"
1064,Pizza Candelaria,Exquisita masa!!,17 de septiembre de 2019,50,"Fuimos dos veces en nuestra estadía en Bogotá, ya que es delicioso... Recomiendo la lasagna vegetariana muy sabrosa y las masas de pizzas muy bien hechas. Exelente atención de milena y su jefa. Un recomendado en la Candelaria.","Italiana, Pizzería, Mediterránea, Europea, Toscana, Del centro italiano"
1065,Pizza Candelaria,Es una de as mejores piza que hemos comido.,15 de septiembre de 2019,50,Es un sitio muy acogedor Muy bien atendido con un estupendo servicio. Sus productos son excelentes. Que delicia de Pizzas. Volveré..,"Italiana, Pizzería, Mediterránea, Europea, Toscana, Del centro italiano"
1066,Pizza Candelaria,Pizzeria Candelaria,22 de febrero de 2019,50,"Un restaurante muy acogedor. El trato magnifico y la comida excelente!! Un saludo Carlos, Maia y Xabi","Italiana, Pizzería, Mediterránea, Europea, Toscana, Del centro italiano"
1067,Pizza Candelaria,Increíble,24 de enero de 2019,50,Este restaurante es muy agradable. Pequeñito pero lindo. Carlos es muy atencioso y la comida es muy rica! Pase lindo!,"Italiana, Pizzería, Mediterránea, Europea, Toscana, Del centro italiano"
1068,Pizza Candelaria,Delicioso!,21 de enero de 2019,50,Los comida es deliciosa y la atención es excelente! Muy recomendado. Una muy agradable experiencia :),"Italiana, Pizzería, Mediterránea, Europea, Toscana, Del centro italiano"
1069,Pizza Candelaria,La mejor pasta de mi vida!!!,18 de enero de 2019,50,"Es absolutamente delicioso!!! De verdad no hay palabras para describir tanto el sabor, la calidad de los productos, y la súper atención de su dueño Carlos!!!! 100% recomendado!!! El lugar es muy acogedor y la música deliciosa","Italiana, Pizzería, Mediterránea, Europea, Toscana, Del centro italiano"
1070,Pizza Candelaria,Pizza candelaria,15 de enero de 2019,50,"El restaurante es acogedor, la atención espectacular y la comida muy rica, 100% recomendable precios accesibles","Italiana, Pizzería, Mediterránea, Europea, Toscana, Del centro italiano"
1071,Pizza Candelaria,Un lugar único ...para repetir.!!,11 de diciembre de 2018,50,"La atención es excelente..una comida deliciosa...totalmente recomendable!! :) para compartir con la familia o con grupo de amigos, es bastante acogedor , muy cálido y cuenta con una gran calidad humana...solo puedo agregar felicitaciones y pronto volveremos.","Italiana, Pizzería, Mediterránea, Europea, Toscana, Del centro italiano"
1072,Pizza Candelaria,Pizzería Maravillosa!!!,18 de septiembre de 2018,50,"Desde que entramos el trato fue excelente, nos explicaron con todo tipo de detalle los platos disponibles. El camarero nos recomendó con un trato muy amable y cercano, unos gnocchis con salmón y una cazuela de albóndigas gratinadas y resultaron deliciosos. Totalmente recomendable!!!","Italiana, Pizzería, Mediterránea, Europea, Toscana, Del centro italiano"
1073,Pizza Candelaria,Great Pizzeria,9 de octubre de 2017,50,Esa pizzeria es para mi la mejor de bogota! Las pizzas son muy ricas y la pasta es muy rica tambien! PS: hay que probar la pizza de nutela :),"Italiana, Pizzería, Mediterránea, Europea, Toscana, Del centro italiano"
1074,Pizza Candelaria,Excelente,25 de febrero de 2017,50,"Comida deliciosa, buen servicio, excelente atención y sobre todo demuestran el interés y amor para servir y mejorar!!","Italiana, Pizzería, Mediterránea, Europea, Toscana, Del centro italiano"
1075,Pizza Candelaria,Muy buena pizza!!,14 de junio de 2016,50,"Un sitio con ambiente agradable, a muy buen precio, diferentes platos, pizza, pastas, canelones, lasagnas. También tiene opción de comida saludable. Excelente opción!","Italiana, Pizzería, Mediterránea, Europea, Toscana, Del centro italiano"
1076,Pizza Candelaria,La mejor pizza,27 de febrero de 2016,40,"comimos rico, a buenos precios, mucha variedad de pizza y un muy buen ambiente! ideal para familias y amigos!","Italiana, Pizzería, Mediterránea, Europea, Toscana, Del centro italiano"
1077,Pizza Candelaria,La mejor pizza,6 de febrero de 2016,50,"Una agradable sorpresa, la mejor pizza que he probado en Bogota y a un precio mas que bueno. El servicio ademas es excelente, sin duda en un tiempo el sitio sera muy conocido.","Italiana, Pizzería, Mediterránea, Europea, Toscana, Del centro italiano"
1078,Pizza Candelaria,Normal,16 de enero de 2016,30,Demorado... la atención y la comida muy normal. El sitio es pequeño y cuando cocinan se llena de humo todo el restaurante. Solo había una persona que atendía y era la misma que cocinaba por tanto demoraron como una hora para traernos el pedido.,"Italiana, Pizzería, Mediterránea, Europea, Toscana, Del centro italiano"
1079,Pizza Candelaria,El mejor restaurante italiano de la ciudad.,17 de septiembre de 2019,50,"He visitado muchos restaurantes en Bogotá y este es, sin duda, el mejor restaurante italiano de la ciudad. Las pizzas, ensaladas y pastas son geniales ya un precio razonable.","Italiana, Pizzería, Mediterránea, Europea, Toscana, Del centro italiano"
1080,Pizza Candelaria,Pasta perfectamente deliciosa,5 de septiembre de 2019,50,"Un lugar familiar con excelente ambiente, servicio perfecto y buena comida. Estaba en el paraíso de la comida con mis fetuccini vegetarianos al dente. Muy recomendable para los amantes de la comida italiana.","Italiana, Pizzería, Mediterránea, Europea, Toscana, Del centro italiano"
1081,Pizza Candelaria,Como en Italia,10 de agosto de 2018,50,Deliciosa pasta casera y pizza. Carlos es un chef increíble y una persona encantadora. Su restaurante es lindo y se siente como en casa. ¡Muy recomendable! !,"Italiana, Pizzería, Mediterránea, Europea, Toscana, Del centro italiano"
1082,Pizza Candelaria,La mejor pizza,4 de agosto de 2018,50,"Creo que es la mejor pizza en Bogotá. El propietario es amable y habla inglés y francés. Él hace todas las pastas y los ingredientes son frescos. Además, el precio es realmente barato por la calidad que obtienes.","Italiana, Pizzería, Mediterránea, Europea, Toscana, Del centro italiano"
1083,Pizza Candelaria,Excelente restaurante italiano,2 de agosto de 2018,50,"Buena comida italiana de calidad, servicio muy amable y atento, buena música, precios moderados, un restaurante italiano recomendado.","Italiana, Pizzería, Mediterránea, Europea, Toscana, Del centro italiano"
1084,Guadalupe Latina,Gran experiencia.,2 de abril de 2021,50,"Una excelente experiencia gastronómica, desde la presentación por parte de Isaac de cada uno de los componentes del menú, hasta su degustación. Atención oportuna, sin demoras, y una carta muy completa y variada. Muy recomendado.","Mexicana, Peruana, Latina, Bar, Saludable, Pub"
1085,Guadalupe Latina,Una sorpresa de sabores,17 de marzo de 2021,50,"Lo recomiendo mucho, la comida es deliciosa, muy buena atención.. Cada plato es una sorpresa de sabores.","Mexicana, Peruana, Latina, Bar, Saludable, Pub"
1086,Guadalupe Latina,Excelente comida y servicio.,11 de marzo de 2021,50,"Excelente comida y servicio. Fusión peruana-latina con algo de asiático. El Coco Loco tiene influencia del Ecuador. Nos atendió Isaac, muy amable, quien nos proporcionaba información detallada de cada plato. Incluso la entrada de cortesía, el hojaldre, estuvo muy rica.","Mexicana, Peruana, Latina, Bar, Saludable, Pub"
1087,Guadalupe Latina,"Excelente comida, servicio y ambiente",11 de marzo de 2021,50,"Excelente comida, servicio y ambiente. Fusión peruana-latina con un toque de asiático. El Coco Loco tiene influencia ecuatoriana. Nos atendió Isaac, muy amable, quien nos daba información detallada de cada plato. Incluso la entrada de cortesía, el hojaldre, estuvo deliciosa. Volveremos!","Mexicana, Peruana, Latina, Bar, Saludable, Pub"
1088,Guadalupe Latina,Excelente servicio,26 de febrero de 2021,50,"Excelente servicio , la comida súper rica y con mucha sazón , súper recomendado y la atención de los trabajadores excelente , en particular de Isaac !!!","Mexicana, Peruana, Latina, Bar, Saludable, Pub"
1089,Guadalupe Latina,Cocteles,25 de febrero de 2021,50,Excelente lugar. Los cócteles son deluciosos. El ambiente y la música fueron muy buenos! Nos enconto y volveríamos,"Mexicana, Peruana, Latina, Bar, Saludable, Pub"
1090,Guadalupe Latina,Brunch,14 de febrero de 2021,50,"Fuimos al brunch y disfrutamos cada paso, lamentablemente no logramos comernos todo porque es bastante. El personal es muy amable, llevamos a nuestra mascota e incluso estaban pendientes de tenerle el bowl de agua lleno.","Mexicana, Peruana, Latina, Bar, Saludable, Pub"
1091,Guadalupe Latina,Brunch delicioso!,13 de febrero de 2021,50,"Brunch delicioso! El servicio es excelente, el menu es unico, muy bien pensando con porciones apropiadas. Super recomendado. Todos los platos y cocktailes son Ricos.","Mexicana, Peruana, Latina, Bar, Saludable, Pub"
1092,Guadalupe Latina,Recomendado 🔝,7 de febrero de 2021,50,"Excelente ambiente para disfrutar en familia y en pareja se ha convertido en mi lugar favorito, los cócteles y la comida son una explosión de sabores con mucho sabor latinos y la atención muy recomendada. ✨🍹","Mexicana, Peruana, Latina, Bar, Saludable, Pub"
1093,Guadalupe Latina,Excelente lugar,7 de febrero de 2021,50,Deliciosa comida y excelente atención por parte de los meseros y personal de la barra. Súper recomendado este lugar 😍,"Mexicana, Peruana, Latina, Bar, Saludable, Pub"
1094,Guadalupe Latina,Espectacular,2 de febrero de 2021,50,"Recomendado 100%, platos únicos con sabores latinos y de buen tamaño. No olviden probar los cócteles.Gracias a Camilo por su excelente servicio.","Mexicana, Peruana, Latina, Bar, Saludable, Pub"
1095,Guadalupe Latina,Ahora mi restaurante favorito,31 de enero de 2021,50,"Ahora mi restaurante favorito , todo lo que pedimos una delicia total , pero lo mejor de todo la atención del personal , todos muy atentos , estaban pendientes de todo , divinos todos muchas gracias !!! volveré","Mexicana, Peruana, Latina, Bar, Saludable, Pub"
1096,Guadalupe Latina,Todo lo que uno puede querer de un buen restaurante!!!!,31 de enero de 2021,50,"Hace mucho tiempo no iba a un restaurante tan completo!!! Excelente atención, una variedad de platos y una calidad única. Y para acabar una tarde perfecta una variedad de cócteles deliciosos!!! Muy recomendable.","Mexicana, Peruana, Latina, Bar, Saludable, Pub"
1097,Guadalupe Latina,Rico recomendado,30 de enero de 2021,50,"Buen plan para sabado a la tarde, super recomendado el brunch los tragos y la comida riquisimo todo en especial los chilaquiles con posta cartagenera ,increible de verdad!","Mexicana, Peruana, Latina, Bar, Saludable, Pub"
1098,Guadalupe Latina,Excelente en todo sentido,29 de enero de 2021,50,"El lugar esta bien decorado, es muy acogedor, la comida exquisita, la atención inmejorable, nos brindaron una tortilla para compartir y un postre de cortesía. Recomendadísimo volvería sin dudarlo.","Mexicana, Peruana, Latina, Bar, Saludable, Pub"
1099,Guadalupe Latina,"Espectacular!! La comida deliciosa,",28 de enero de 2021,50,"Espectacular!! La comida deliciosa, la atención muyyy buena, los cócteles espectaculares. Un lugar para ir cuando estén en Bogotá definitivamente. Recomendamos los Pasteis y el Coco Loco! El coctel Dalia es delicioso! El equilibrio perfecto entre el dulce y el amargo","Mexicana, Peruana, Latina, Bar, Saludable, Pub"
1100,Guadalupe Latina,La mejor comida latina!,27 de enero de 2021,50,"Es un lugar increible. Con el mejor servicio, la mejor comida latina que he probado. Muy recomendado. 😊","Mexicana, Peruana, Latina, Bar, Saludable, Pub"
1101,Guadalupe Latina,ESPECTACULAR,26 de enero de 2021,50,"Fui con unos amigosa comer y charlar, los cócteles son los mejores que he probado el estrella es el gin and tonic 👌🏻 el lugar es super acogedor y los meseros te explican súper bien el plato 💖","Mexicana, Peruana, Latina, Bar, Saludable, Pub"
1102,Guadalupe Latina,Espectacular,26 de enero de 2021,50,"Fui a Guadalupe con mis amigos y la experiencia fue simplemente espectacular, el lugar, el ambiente, el servicio, la comida y los cócteles hacen de este un lugar al que definitivamente quiero volver 😍","Mexicana, Peruana, Latina, Bar, Saludable, Pub"
1103,Guadalupe Latina,El mejor lugar para tardear con amigos,22 de enero de 2021,50,"Desde el lugar que es muy bonito. La atencion del personal es excepcional. La comida que preparan es deliciosa y sirve para compartir con familia, pareja o amigos. Definitivamente volvere. Y super recomendado","Mexicana, Peruana, Latina, Bar, Saludable, Pub"
1104,Guadalupe Latina,Excelente comida y servicio,15 de enero de 2021,50,"Fui al restaurante de manera casual y fue una excelente decisión, la comida es muy buena llena de sabores increíbles, ofrecen muy buen servicio a la mesa, súper recomendado!","Mexicana, Peruana, Latina, Bar, Saludable, Pub"
1105,Guadalupe Latina,Excelente sitio y menú,12 de enero de 2021,50,"Excelente sitio, la comida y atención inmejorable. Recomendado. Atención y sugerencias de Isaac adecuadas","Mexicana, Peruana, Latina, Bar, Saludable, Pub"
1106,Guadalupe Latina,Excelente!!!,3 de enero de 2021,50,"Es una fusión de sabores latinos espectacular! Mis hijos se quieren llevar al chef para la casa! La atención, impecable. El ambiente delicioso con música súper chevere!","Mexicana, Peruana, Latina, Bar, Saludable, Pub"
1107,Guadalupe Latina,EL MEJOR LUGAR DE BOGOTA,2 de enero de 2021,50,"Excelente experiencia, carta variada, mezcla exitosa de sabores. Mejor lugar recomendado de cocina fusion","Mexicana, Peruana, Latina, Bar, Saludable, Pub"
1108,Guadalupe Latina,Muy bueno!,31 de diciembre de 2020,50,"Es un gran restaurante, la comida es deliciosa y la atención increíble, Isaac es un muy buen anfitrión y definitivamente es un lugar al que tienen que ir en bogota si quieren buena comida y un buen ambiente. Cinco estrellas sobrado!","Mexicana, Peruana, Latina, Bar, Saludable, Pub"
1109,Guadalupe Latina,EXCEPCIONAL,30 de diciembre de 2020,50,Este restaurante reúne el sabor de la comida latina en todo su esplendor. Es un lugar único y demasiado agradable.,"Mexicana, Peruana, Latina, Bar, Saludable, Pub"
1110,Guadalupe Latina,Excelente atención,30 de diciembre de 2020,50,"Buen servicio de parte de todo el personal, excelente atención y asesoramiento de sus platos y la comida excelente","Mexicana, Peruana, Latina, Bar, Saludable, Pub"
1111,Guadalupe Latina,"Excelente comida, deliciosa!",29 de diciembre de 2020,50,"Excelente comida, deliciosa! El restaurante es espectacular y la fusión de sabores es inigualables! La atención de Camilo muy especial, muchas gracias!","Mexicana, Peruana, Latina, Bar, Saludable, Pub"
1112,Guadalupe Latina,Almuerzo Familia,26 de diciembre de 2020,50,"Excelente restaurante, espectacular creatividad de los platos , una fusión de sabores, incomparable , Entra hacer uno de mis restaurante favoritos . A Isaac, gracias por la atención , amabilidad e interes para que la experiencia fuese súper agradable 100% recomendado.","Mexicana, Peruana, Latina, Bar, Saludable, Pub"
1113,Guadalupe Latina,Super recomendado,26 de diciembre de 2020,50,"Brunch con mucho sabor latino, chilaqueles espectaculares, los cócteles deliciosos, ofrecen un pan recien horneado delicioso, la opción de la cocina los patacones geniales. La atención de issaac la mejor.","Mexicana, Peruana, Latina, Bar, Saludable, Pub"
1114,Guadalupe Latina,DELICIOSO.,26 de diciembre de 2020,50,"La comida es deliciosa, los cócteles son increíbles, el ambiente muy tranquilo y acogedor. El servicio es excelente, Camilo, Maryori e Isaac son muy atentos y amables. volveré veces.","Mexicana, Peruana, Latina, Bar, Saludable, Pub"
1115,Guadalupe Latina,"Excelente comida, ambiente",25 de diciembre de 2020,50,"Excelente comida, ambiente súper agradable y unos postres deliciosos! Las personas del restaurante muy amables y te explican muy bien la preparación de cada comida y el concepto del restaurante. Los platos principales son ideales para compartir.","Mexicana, Peruana, Latina, Bar, Saludable, Pub"
1116,Guadalupe Latina,Recomendado para compartir,25 de diciembre de 2020,50,"Excelente atención sabores exóticos de Mexico, Argentina, Brasil, Peru y Colombia, platos de buen tamaño para compartir","Mexicana, Peruana, Latina, Bar, Saludable, Pub"
1117,Guadalupe Latina,Excelente experiencia!,25 de diciembre de 2020,50,"Una experiencia increíble para compartir en familia. Deliciosos sabores, platos exquisitos. Excelente para compartir entre todos y probar los infinitos sabores que presenta la carta.","Mexicana, Peruana, Latina, Bar, Saludable, Pub"
1118,Guadalupe Latina,Comida en Familia,24 de diciembre de 2020,50,"Sin palabras. Excelente servicio, comida deliciosa ambiente perfecto para pasar un gran rato!!!! Una navidad para el recuerdo. Ojalá top 50 muy pronto!! Un gran saludo y abrazo para los mejores meseros Isaac, Camilo y Maryorie! Súper recomendados!!! Alejandro Machado Salinas","Mexicana, Peruana, Latina, Bar, Saludable, Pub"
1119,Guadalupe Latina,Almuerzo con los jefes,22 de diciembre de 2020,50,"Lugar bueno con buena atención por Isaac, comida excelente con agradables sabores recomendados para un almuerzo entre almuerzo entre amigos","Mexicana, Peruana, Latina, Bar, Saludable, Pub"
1120,Guadalupe Latina,Otro hit de José Castro Mendivil.,21 de diciembre de 2020,50,Una gran cena con un viaje recetas clásicas de América llevadas por la magia del chef José Castro. Una explosión de sabores donde todo se lleva al centro de mesa.,"Mexicana, Peruana, Latina, Bar, Saludable, Pub"
1121,Guadalupe Latina,Almuerzo,20 de diciembre de 2020,50,"Espectacular la experiencia, el servicio Y la comida. Bien hecho!!! Muchas gracias. Espectacular y muy recomendado.","Mexicana, Peruana, Latina, Bar, Saludable, Pub"
1122,Guadalupe Latina,No dejen de visitarlo,20 de diciembre de 2020,50,100% recomendado. Un recorrido gastronómico por Latinoamérica con una excelente presentación y servicio. Volveré!! Calidad 10 Servicio 10 Ambiente 10 Precio 10,"Mexicana, Peruana, Latina, Bar, Saludable, Pub"
1123,Guadalupe Latina,Una experiencia de sabores,20 de diciembre de 2020,50,Una experiencia de sabores latinos increíbles. A un precio muy adecuado. Súper recomendado. Comida Gourmet con esencia latina,"Mexicana, Peruana, Latina, Bar, Saludable, Pub"
1124,Guadalupe Latina,Must en Bogotá,20 de diciembre de 2020,50,"Increible! La comida excelente y el servicio impecable. Muy recomendado!!! Un must en Bogota los más recomendados, la torta, la arepa, el ceviche de la pesca del día mejor dicho todo es increibleee","Mexicana, Peruana, Latina, Bar, Saludable, Pub"
1125,Guadalupe Latina,Almuerzo,19 de diciembre de 2020,50,"Excelente servicio, excelente comida, excelente lugar para pasar un rato agradable. En general muy muy recomendado. Maryori es lo máximo!!!!!!","Mexicana, Peruana, Latina, Bar, Saludable, Pub"
1126,Guadalupe Latina,Experiencia Mexicana,12 de diciembre de 2020,50,"Si te gusta la comida mexicana, ven a deleitar tu paladar a este exquisito restaurante. Los tacos dorados delicioso y los chilaquiles!!!! Ni decir salsa picosa verde y roja para deleitar tu paladar. Los recomendamos siempre!!","Mexicana, Peruana, Latina, Bar, Saludable, Pub"
1127,Guadalupe Latina,Experiencia de mezcla de sabores,9 de diciembre de 2020,50,Excelente servicio y súper delicioso todos los platos y también muy bien con relación a la exposición de los platos y sus ingredientes.,"Mexicana, Peruana, Latina, Bar, Saludable, Pub"
1128,Guadalupe Latina,Encantada,7 de diciembre de 2020,50,"El servicio súper amable y educado Isaac, la comida me encantó... Los tragos riquísimos ⭐️⭐️⭐️⭐️⭐️ Muy buen lugar para relajarse.","Mexicana, Peruana, Latina, Bar, Saludable, Pub"
1129,Guadalupe Latina,Recomendado,6 de diciembre de 2020,50,"Es un sitio sencillo y lindo, muy buena atención, ambiente agradable y la comida es deliciosa. Muy recomendado.","Mexicana, Peruana, Latina, Bar, Saludable, Pub"
1130,Guadalupe Latina,Experiencia sensorial,5 de diciembre de 2020,50,"Excelente servicio, la atención muy personalizada, están pendientes de todo el tiempo. Los Platos son súper ricos, sabores inesperados, combinaciones y mezclas nuevas. 10 de 10","Mexicana, Peruana, Latina, Bar, Saludable, Pub"
1131,Guadalupe Latina,Cena,5 de diciembre de 2020,50,"Excelente lugar, servicio. Súper recomendado. Presentación de platos y los ingredientes increíbles! Volveremos.","Mexicana, Peruana, Latina, Bar, Saludable, Pub"
1132,Guadalupe Latina,Increíbles sabores,1 de diciembre de 2020,50,"Excelente servicio, experiencia y comida, una oportunidad para conocer diferentes sabores y culturas a través de la comida.","Mexicana, Peruana, Latina, Bar, Saludable, Pub"
1133,Guadalupe Latina,Espectacular la experiencia,26 de noviembre de 2020,50,"Espectacular la experiencia completa, un peso de sabores por Lationoamerica !!! Delicioso. Recomiendo 100% el lugar !!!","Mexicana, Peruana, Latina, Bar, Saludable, Pub"
1134,Guadalupe Latina,Exquisito Restaurante,19 de noviembre de 2020,50,"Ha sido uno de los mejores restaurantes que he visitado en Bogota. El concepto es único: es un recorrido gastronómico por todo latinoamericana. Encontrarás calidad y buen servicio. La presentación de la comida y bebida es exclusiva. Pregunta por Camilo, te brindará el mejor servicio","Mexicana, Peruana, Latina, Bar, Saludable, Pub"
1135,Guadalupe Latina,"Recomendado, recomiendo el",15 de noviembre de 2020,50,"Recomendado, recomiendo el Coco Loco... Excelente atención de Isaac y Camilo... Buenos cócteles y atención","Mexicana, Peruana, Latina, Bar, Saludable, Pub"
1136,Guadalupe Latina,Comida fusión latinoamericana,14 de noviembre de 2020,50,"Un lugar súper recomendado, los cócteles son i creinows recomendado magnolia. La comida tiene una gran variedad de sabores que recoge lo mejor de cada región del continente.","Mexicana, Peruana, Latina, Bar, Saludable, Pub"
1137,Guadalupe Latina,Delicioso!!,13 de noviembre de 2020,40,"Excelentes e innovadores platos, que van bien en cualquier ocasión, muy recomendado para quienes gustan del sabor latino!","Mexicana, Peruana, Latina, Bar, Saludable, Pub"
1138,Guadalupe Latina,Excelente,13 de noviembre de 2020,50,Experiencia maravillosa excelente comida y súper creativa muy buen servicio atención recomedada disfrutenla,"Mexicana, Peruana, Latina, Bar, Saludable, Pub"
1139,Guadalupe Latina,Excelente experiencia,11 de noviembre de 2020,50,Un menu muy variado que ofrece un recorrido de latinoamerica a traves de sabores autoctonos. El restaurante muy acogedor.,"Mexicana, Peruana, Latina, Bar, Saludable, Pub"
1140,Guadalupe Latina,Deliciosa experiencia,8 de noviembre de 2020,50,Deliciosa experiencia Buena atención Camilo es muy eficiente y atento a tus necesidades. JCM es uno de los mejores chef de Bogotá.,"Mexicana, Peruana, Latina, Bar, Saludable, Pub"
1141,Guadalupe Latina,Fusión de sabores!,8 de noviembre de 2020,50,Excelente experiencia gastronómica. El servicio mejor no puede ser! Se les nota la pasión por lo que hacen ñ.,"Mexicana, Peruana, Latina, Bar, Saludable, Pub"
1142,Guadalupe Latina,Celebración aniversario empresarial,7 de noviembre de 2020,50,"Muy buena atención, brindan una guía astronómica muy buena, excelente servicio, el postre de tres leche es delicioso,buenos precios","Mexicana, Peruana, Latina, Bar, Saludable, Pub"
1143,Guadalupe Latina,"Muy rica la experiencia, el",7 de noviembre de 2020,50,"Muy rica la experiencia, el lugar es muy agradable. Los cócteles son muy recomendados y el postre de tres leches es lo máximo.","Mexicana, Peruana, Latina, Bar, Saludable, Pub"
1144,Guadalupe Latina,Cocina única,7 de noviembre de 2020,50,"Recomendadisimo, la comida es deliciosa y los cócteles muy buenos! Mezcla de sabores de toda Latinoamérica y el servicio es único! además muy seguro y con todos los protocolos de bioseguridad","Mexicana, Peruana, Latina, Bar, Saludable, Pub"
1145,Guadalupe Latina,Una mezcla de sabores interesantes.,7 de noviembre de 2020,50,"Una mezcla de sabores interesantes. Mucho picante (controlado), dulce, ahumados y muchos cócteles. Un gran ambiente y servicio dedicado.","Mexicana, Peruana, Latina, Bar, Saludable, Pub"
1146,Guadalupe Latina,La mejor opción de comida fusión latina,6 de noviembre de 2020,50,"Excelente atención, comida insuperable, lugar espectacular , ubicación comercial! Comimos cinco platos y cada uno era mejor que el otro! La Combinación de sabores insuperable !","Mexicana, Peruana, Latina, Bar, Saludable, Pub"
1147,Guadalupe Latina,DELICIOSO,6 de noviembre de 2020,50,Delicioso todo lo que pedimos! La atención y las recomendaciones EXCELENTES! El ambiente es súper agradable igual que los cócteles,"Mexicana, Peruana, Latina, Bar, Saludable, Pub"
1148,Guadalupe Latina,Un restaurante de otro planeta,5 de noviembre de 2020,50,"Es una experiencia maravillosa este lugar. Los sabores únicos de cada plato, la mezcla exacta y perfecta en cada ingrediente. Los cócteles son maravillosos, las bebidas únicas. Definitivamente un lugar que si o si deben venir! La atención de todo el personal muy cálida, el...Más","Mexicana, Peruana, Latina, Bar, Saludable, Pub"
1149,Guadalupe Latina,MEJOR EXPERIENCIA LATINA,5 de noviembre de 2020,50,"Vimos el restaurante en un blog de comida y decidimos ir a probar la comida que se veía Yam increíble, puedo decir que lo que vimos no se compara con la experiencia de venir a comer acá, es una experiencia única, la atención espectacular, los...Más","Mexicana, Peruana, Latina, Bar, Saludable, Pub"
1150,Cerveceria Irlandesa,Excelente,28 de febrero de 2020,50,"Excelente servicio, deliciosa cerveza, comida excelente, el ambiente y la atención de su manager Andrey un bacan. Recomendado","Bar, Pub, Irlandesa"
1151,Cerveceria Irlandesa,Excelente servicio,28 de febrero de 2020,50,"Excelente servicio, recomendado Andrei excelente atención y cervezas increibles. Muy recomendado para visitar","Bar, Pub, Irlandesa"
1152,Cerveceria Irlandesa,¿Quieres cerveza? te la tengo...,28 de febrero de 2020,50,"¡Qué excelente cerveza,sitio para disfrutar de la cultura parrandera... ojo 0 reguetton Y LO MEJOR: LAS PRUEBITAS DE ANDREY....","Bar, Pub, Irlandesa"
1153,Cerveceria Irlandesa,Genial cerveza,28 de febrero de 2020,50,Mi cervecería irlandesa de la Macarena es genial. No soy dueño sino un ávido usuario de la felicidad que se obtiene con la mejor cebada de Bogotá,"Bar, Pub, Irlandesa"
1154,Cerveceria Irlandesa,Cervecería Irlandesa,25 de enero de 2020,50,"Excelente servicio. La comida deliciosa, buena cerveza y a un muy buen precio todo. La atención por parte de Michael excelente. Muy recomendado.","Bar, Pub, Irlandesa"
1155,Cerveceria Irlandesa,Buen lugar,25 de enero de 2020,50,"Muy buen lugar y ambiente, la comida en general es muy rica y la atención por parte de Michael también es muy buena. Recomendación total.","Bar, Pub, Irlandesa"
