Nombre,Título,Fecha,Rating,Reviews,Tipo,
Taco Loco,Excelente,12 de julio de 2017,50,Muy buen lugar... Super rico... Variedad de salsas y cuando uno no quiere un ingrediente del plato dan la opción de reemplazarlo. El sitio y la música es agradable. Super recomendado.,"Mexicana, Latina, Española",
Taco Loco,Excelente restaurante !!,20 de febrero de 2017,50,"Muy recomendado, muy buen servicio, la comida deliciosa!!! Es un lugar agradable para compartir en pareja o con amigos ... buen ambiente !!","Mexicana, Latina, Española",
Taco Loco,"Excelente servicio, pero lo mejor es la comida!",10 de febrero de 2017,50,Muy rico. Había tenido la oportunidad de ir a el que queda ubicado en galerías! Este es pequeño pero muy acogedor!,"Mexicana, Latina, Española",
Taco Loco,ME ENCANTA !!!,9 de febrero de 2017,50,"¡Me encanto! hace pocos días estuve allí la comida me pareció excelente, llego rápido. Recomiendo la limonada cerezada es una de las mejores que he probado. Además, me gustó mucho el ambiente del lugar, muy buen servicio. Seguramente volveré!! Fin de la conversación","Mexicana, Latina, Española",
Taco Loco,"Renovación, Ambiente y Productos",9 de febrero de 2017,50,"Los productos tradicionales son deliciosos y los nuevos productos son muy ricos, aconcejado el Burro Texano y la limonada de coco.","Mexicana, Latina, Española",
Taco Loco,Grave la privacidad,21 de enero de 2017,20,"Estuve en el local nuevo. El aque abrieron recientemente en chapinero (9 con 63) el lugar Es bonito, la atención fue buena, comí un burro especial. Estaba rico pero sumamente mojado, la bolsa en la base era una completa sopa, me generó una sensación tan...Más","Mexicana, Latina, Española",
Taco Loco,"Que triste cambio, era mi lugar preferido en Galerias",17 de enero de 2017,10,"No se que sucedió si es cambio de administración o personal, las instalaciones son cómodas pero el servicio ahora es muy malo. sábado al rededor de las 12 m, Se hace orden para dos personas, se reciben bebidas y una de las ordenes, casi 40...Más","Mexicana, Latina, Española",
Taco Loco,Comida buena. Servicio malo.,2 de diciembre de 2016,30,"El local es atractivo pero debido a la afluencia de comensales estaba desaseado el piso (arrinconando la basura en esquinas). La comida se demoro en llegar aproximadamente 30-35 minutos. Los cubiertos los traen en la mano, sin servilleta ni nada. El servicio deja mucho que...Más","Mexicana, Latina, Española",
Taco Loco,Comida mexicana a un buen precio,2 de diciembre de 2016,50,"Taco Loco, queda ubicado en el corazón de Galerías, es una excelente opción de comida mexicana a muy buen precio, la especialidad, son los burritos, son muy buenos, una opción muy interesante para almorzar en familia o pareja, ya que es un restaurante poco formal,...Más","Mexicana, Latina, Española",
Taco Loco,Pedir Picante de la Casa,24 de noviembre de 2016,30,"Conozco este lugar hace mas de 6 años, las ""nuevas"" instalaciones son comodas. si te gusta el picante hasta que sientes que te suda la nariz pide el picante de la casa, usualmente no lo dejan en la mesa, debes solicitarlo. Hasta la ultima vez...Más","Mexicana, Latina, Española",
Taco Loco,Buena alternativa,18 de octubre de 2016,40,"Desde la entrada Taco Loco es una opción atractiva. Se logra visualizar desde afuera el asador vertical que de una vez llama la atención y lo invita a entrar a probar la carne al pastor. La atención es buena, meseros amables. En la mesa tienes...Más","Mexicana, Latina, Española",
Taco Loco,Lo.conozco desde sus inicios,10 de octubre de 2016,30,"Es comida rápida mexicana, años atrás la atención, el.servicio y la.comida exquisita pero con el.paso del tiempo.su crecimiento lo ha desmejorado en todo sentido","Mexicana, Latina, Española",
Taco Loco,Buena opción,7 de octubre de 2016,50,"Una buena opción para comer algo rápido, bueno y a precio justo. El burrito taco loco es grande y de buen sabor. También los tacos y quesadillas son buenas. El servicio es bueno y es una opción diferente en el sector de Galerias donde hay...Más","Mexicana, Latina, Española",
Taco Loco,Comida estilo tex-Mex. Nada espectacular.,2 de septiembre de 2016,30,"Si ha visitado México y ha probado la deliciosa gastronomía que este país ofrece, este lugar lo decepcionará. La comida es una extraña mezcla tex-Mex con un sabor muy americanizado. Aunque el servicio es rápido, los meseros son amables y el sitio está bien ubicado...Más","Mexicana, Latina, Española",
Taco Loco,Mexicanisimo,24 de julio de 2016,40,"Este sitio comenzó como un pequeño local y ya es todo un gran restaurante, la comida y atención es buena.","Mexicana, Latina, Española",
FreshCo,Un buen sandwich para un almuerzo rápido,16 de noviembre de 2017,50,Este sitio tiene buenos y saludables sandwiches y smoothies. Los sandwiches son excelentes para almuerzos rápidos.,$ 6.000 - $ 17.000,
FreshCo,Espectacular!! comida Sana de Verdad!!,20 de septiembre de 2017,50,"Restaurante de comida saludable, con servicio excelente y muy rápido... muy recomendado, sándwiches y ensaladas todas deliciosas",$ 6.000 - $ 17.000,
El Fish Market Restaurante de Puerto,Boquinete frito,22 de octubre de 2019,50,"Muy Rica comida,en especial el boquete frito,es una delicia.langosta al mojo de ajo,ceviches de camarón,pulpo y mixto deliciosos,enchiladas mazatlan,molcajwte de mariscos y azteca,parrillada de mariscos para compartir,parrillada de carnes riquísimas.",$ 35.507.248 - $ 147.826.080,
El Fish Market Restaurante de Puerto,"La comida, como siempre: Excelente!",16 de julio de 2019,40,"Muy bien, solo que se confundieron con mi pedido y la cerveza se retrasó un poco. . . el resto muy bien! Gracias",$ 35.507.248 - $ 147.826.080,
Typykos,Almuerzo abundante,6 de diciembre de 2018,40,"Visité el restaurante Typykos cercano al World Trade Center. La atención fue muy buena, los precios son moderados pero las porciones son generosas y de buen sabor. Me gustó la posibilidad de seleccionar los acompañamientos.","Sudamericana, Colombiana",
Typykos,Deliciosa comida y buena ubicación!,13 de enero de 2018,50,"Me encantó la comida, sólo es importante llegar temprano porque se llena rápido. Probé el pollo estilo typykos con fetuccine y estuvo delicioso!","Sudamericana, Colombiana",
Salón Fantasia Restaurante Gourmet,Excelente almuerzo,17 de junio de 2020,40,Hace un mes solicité un almuerzo a domicilio para una amiga que estaba de cumpleaños y ella quedó encantada. Dice que el sabor de la comida es maravilloso. Muchas gracias.,$ 1.800 - $ 37.000,
Salón Fantasia Restaurante Gourmet,CASUALIDAD DE LA VIDA,17 de mayo de 2019,50,"Por cuestiones de casualidad llegue a este hermoso restaurante, su comida es fabulosa en especial el salmon 100% recomendado, tienen gran variedad en el menú del dia. Excelente servicio y un gran sabor.",$ 1.800 - $ 37.000,
Capriccio naturalmente italiano Cedritos,Muy buen helado,1 de febrero de 2020,40,"Muy buen helado Italiano y cada vez sera mucho mejor, es un lugar muy agradable y la atencion es muy buena.",$ 3.700 - $ 33.000,
Capriccio naturalmente italiano Cedritos,Excelente,12 de septiembre de 2019,50,Absolutamente deliciosos! Se siente que son helados de alta calidad y a un muy buen precio. La atención al cliente fue óptima también.,$ 3.700 - $ 33.000,
Café León,Se hace llamar,6 de marzo de 2021,10,Tienen un muy mal servicio. Brindan informacion errónea con respecto a la venta de cocteles. En cuanto a el sabor de los cócteles y la cantidad no son lo que se ofrece.,$ 4.000 - $ 8.000,
Café León,Lo peor de la zona,6 de marzo de 2021,10,"El servicio es pésimo, los meseros no conocen lo que están vendiendo y el cóctel de la casa no lo saben preparar, pedimos 4 en mi mesa y todos tenían sabor diferente.",$ 4.000 - $ 8.000,
Café León,Me encantó,23 de noviembre de 2020,40,"Deliciosa la comida, la atención excelente me encanto el lugar super recomendado el ambiente super relajado y ameno",$ 4.000 - $ 8.000,
Café León,El mejor lugar para veganos y no veganos.,27 de octubre de 2020,50,Pasamos y comimos hamburguesa y ceviche... para veganos y no veganos... buena música..buen parche.. MUY Recomendado...,$ 4.000 - $ 8.000,
Café León,Sorprendentemente delicioso,27 de septiembre de 2019,50,"Recomendo.. Super bien ubicado, comida deliciosa, buen ambiente y excelente música. Precios buenos y muy buena atención.",$ 4.000 - $ 8.000,
Café León,Buen ambiente,26 de noviembre de 2018,50,"Siempre buena música, géneros diferentes cada semana, cerveza artesanal y buen café hasta media noche, bebidas sin alcohol y comida vegana, me gusta mucho para reunir a mis amigos y pasar el rato ya que todos tenemos opción.",$ 4.000 - $ 8.000,
La Provincia,Comida y rumba,1 de diciembre de 2017,10,"Cuando uno pretende tener un restaurante lo mínimo que debería ofrecer es una comida caliente y cocinada, condiciones que este intento de restaurante no cumple. Sirven la comida cruda y fria, si desean comer a menos de una cuadra encuentran algo mejor.",$ 22 - $ 60,
La Provincia,Buen plan de viernes,7 de noviembre de 2017,40,"El sitio esta bien ubicado, la rumba es buena, los precios son asequibles. Colocan música variada, es decir para los que les gusta solo el vallenato este no es el lugar. Mejoraría el servicio, es demorado, es un aspecto a mejorar",$ 22 - $ 60,
La Provincia,Pésimo !!!,6 de octubre de 2017,10,Que porqueria de restaurante !!! No tienen ni la mitad de la carta disponible y el mesero fuera de todo bravo !!! Pésimo jamás vengan ......,$ 22 - $ 60,
La Provincia,Malo,24 de junio de 2017,20,"Atención bastante deficiente, poco vallenato para ser un lugar especializado, mala distribución de lugares. Decepcionante.",$ 22 - $ 60,
La Provincia,Muy mal servicio,18 de mayo de 2017,10,Cobran cover y le ponen un brazalete como si entra a un resort logran dañar el vallenato clásico con arreglos horribles y la atención es pésima,$ 22 - $ 60,
La Provincia,Bueno.. Mas no espectacular,30 de abril de 2017,40,El restaurante es tipo Museo y eso hace que sea atractivo.. la comida regular no es tan buena y la atencion igual regular.,$ 22 - $ 60,
La Provincia,Super Cumpleaños,10 de abril de 2017,50,"Fuimos a celebrar mi cumpleaños y todo fue super, la rumba, la musica en vivo, la atencion... Super recomendado para una buena rumba",$ 22 - $ 60,
La Provincia,Un excelente lugar donde comer y recrear la vista,20 de marzo de 2017,50,"La carta es corta pero muy buena, todos platos regionales con un ambiente de primera, un lugar digno de visitar con reliquias de viejos músicos colombianos y estatuas de cera de tamaño natural de varios artistas nacionales.",$ 22 - $ 60,
La Provincia,"Un cumpleaños donde el ""No hay"" fué repetido 10 veces en nuestra mesa de parte de los meseros",6 de marzo de 2017,20,Lo bueno: la rumba y la música en vivo son muy chéveres. Colombia está muy bien representado en el show que el restaurante ofrece. La decoración es muy bonita y hay vista hacia el escenario casi desde cualquier mesa donde te ubiquen. Se siente que...Más,$ 22 - $ 60,
La Provincia,algo diferente,6 de febrero de 2017,50,"un lugar para compartir en familia buena comida, música en vivo, buen servicio, buen sabor un espacio amplio y tranquilo",$ 22 - $ 60,
La Provincia,Que desilusión!!,19 de enero de 2017,20,"De lo que quiero hablar es de la comida, de verdad muy mala... las entradas carimañolas y arepa é huevo sin sabor.. sin color.. Los platos fuertes que pedimos Arroz Dibulla, posta cartagenera y hamburguesa , el arroz saladisimo, a lo unico que sabia era...Más",$ 22 - $ 60,
La Provincia,Pesima atencion y comida,6 de enero de 2017,10,"Fuimos a comer en familia y amigos, a una amiga le salio un plastico en el jugo a mi novia un pedaso de concha molida en la sopa y a mi un hueso de conejo en las pastas, cuando llamamos al administrador nos dijo que...Más",$ 22 - $ 60,
La Provincia,"Muy buena combinación de Comida típica, diseño de espacios y Música",28 de diciembre de 2016,50,"Pocas veces es posible encontrar un lugar donde se reúna comida de calidad, entretención como música y baile y además en un lugar con atractivo diseño y elementos singulares como el museo de elementos característicos de la costa y del Vallenato Colombiano. Muy recomendable, 100...Más",$ 22 - $ 60,
La Provincia,"Bueno, pero hay cosas por mejorar",11 de diciembre de 2016,30,"El lugar tiene un muy buen concepto. Pero la comida tiene altos y bajos respecto al sabor y a la relación precio/calidad. La hamburguesa ""como te subiste te bajai"" (28mil COP) es muy rica pero un poco salada por lo cual puede no ser agradable...Más",$ 22 - $ 60,
La Provincia,Excelente Rumba,15 de noviembre de 2016,50,"El sitio es excelente para salir a rumbear entre amigos, la atención es muy buena y el ambiente de la música en vivo es buenísimo. Recomendado",$ 22 - $ 60,
La Provincia,Comida Costeña en la T,10 de noviembre de 2016,50,"Que comida tan excelente, pura comida costeña buena, se los recomiendo, el sitio es hermoso, buen servicio y elegante.",$ 22 - $ 60,
La Provincia,Almuerzo en familia,30 de octubre de 2016,20,"la comida muy condimentada, precios altos para él CAZUELON de mariscos que más bien la deberían llamar cazuelita de mariscos un plato muy grande y su contenido mínimo para un precio de 60.000 y no se diga de los postres me sorprendio que el menú...Más",$ 22 - $ 60,
La Provincia,Value for money bajo,15 de octubre de 2016,20,"Para el precio por plato, la calidad de la comida es muy regular. La atención, eso sí, es muy buena, pero no se justifica el precio. Muchos platos sobrecondimentados.",$ 22 - $ 60,
La Provincia,Una paleta de comidas regionales de Colombia,22 de septiembre de 2016,40,"Una muy buena oportunidad para degustar las más diversas comidas regionales Colombianas, además posee una muy agradable ambientación con algunos objetos de museo y estatuas de cera como las de Gabo y el Pibe. Muy buena música y un escenario en el que seguramente habrá...Más",$ 22 - $ 60,
La Provincia,Una linda experiencia,13 de septiembre de 2016,50,"El lugar es agradable y acogedor, sorprende la variada carta con opciones poco convencionales, una buena preparación con sabores de la costa atlántica y una muy buena atención. El museo es muy bello, una vitrina de acordeones, figuras de cera de Gabo, el Pibe Valderrama,...Más",$ 22 - $ 60,
La Provincia,El peor restaurante de Bogotá,11 de septiembre de 2016,10,"Un domingo para almuerzo... todo un desastre, el servicio de lo peor, las entradas se demoraron más de una hora. La cocina se enredó, no tienen suficiente gente para atenderla y preparar. Muuuuyyyy lento todo. La peor experiencia en restaurantes de Bogotá, no lo recomiendo.",$ 22 - $ 60,
La Provincia,Sólo un buen intento!,28 de agosto de 2016,20,"Decidimos festejar el cumpleaños de uno de nuestros mejores amigos en este lugar, el resultado fue: ""mucho tilín tilín y nada de paletas"". La comida, cómo es usual en algunos restaurantes de Bogotá se describe ""poeticamente"" en la carta pero el sabor deja mucho que...Más",$ 22 - $ 60,
La Provincia,Propuesta original,26 de agosto de 2016,50,"Bonito, acogedor, buena rumba, excelente grupo en vivo, comida costeña deliciosa! Super recomendado!!!",$ 22 - $ 60,
La Provincia,"Cena, celebración y Rumba",18 de agosto de 2016,50,Me sorprendió un lugar nuevo en el que así como puedes deleitarte con paltos del Caribe Colombiano puedes pasar un momento de diversión con buena música y con la orquesta de la casa,$ 22 - $ 60,
La Provincia,La mejor propuesta gastronómica Caribe en Bogotá,12 de agosto de 2016,50,"Si quieren probar la mejor propuesta de comida caribe en Bogotá, tienen que ir a La Provincia la Zona T, el restaurante esta ubicado en una de las zonas que nunca pasan de moda en la ciudad. Los platos que recomiendo son: De entrada el...Más",$ 22 - $ 60,
Restaurante Marinillo,Comida antioqueña.....,27 de agosto de 2018,50,"Es uno de los restaurantes típicos antioqueños en Bogotá, que conserva las recetas legítimas de la comida de esta región del país.",Almuerzo,
Restaurante Marinillo,Excelente Comida Colombiana,14 de agosto de 2016,50,"Lugar recomendado para comer un plato típico paisa, donde el ambiente, historia se reunen en un mismo lugar haciendo mágica la estadia",Almuerzo,
D marco,Delicioso!!!,22 de septiembre de 2019,50,"Muy buena atención, la sazón en los platos realmente se diferencia de cualquier otro restaurante, excelente ambiente y relación precio, cantidad, calidad es perfecta.","Pub, Sudamericana, Colombiana, Comedores",
Materile Burger and Dreams,Delicioso,14 de agosto de 2016,50,"Ahora solo domicilios. Me encantan. Hamburguesas artesanales deliciosas. El envío es rápido, llega calientico.",Comida rápida,
Materile Burger and Dreams,Recomendado,12 de septiembre de 2015,50,"Deliciosas hamburguesas hechas a mano, platos vegetarianos, un ambiente bohemio y buena música! Sin embargo es un poco pequeño, también tiene domicilio.",Comida rápida,
Marrakesh Comida Marroquí,RICO,4 de junio de 2019,40,"al entrar no esperas mucho por la apariencia del lugar, pero la atencion es estupenda, la comida muy variada y a excelentes precios, la chuleta de cordero espectacular así como el humus, quibbe y rollitos. muy agradable","Marroquí, Mediterránea",
La Subienda Pescadero,Pescado muy bueno,18 de julio de 2019,40,"Fui con unos amigos y comimos muy bien,platos completos y precios que son un poco caros para el poder adquisitivo colombiano, pero bien para nosotros. Buena relación calidad-precio.",Mariscos,
La Subienda Pescadero,Muy buen sabor,4 de junio de 2017,50,"La comida rica, buenas porciones bastante grandes, el precio es adecuado para la cantidad. Las cazuelas muy ricas el arroz de mariscos también y los platos subienda muy grandes y deliciosos",Mariscos,
La Subienda Pescadero,MUY BUENO,14 de mayo de 2017,40,"La comida muy rica y abundante, la atención muy buena. la porción de ensalada perfecta. El precio es el adecuado.",Mariscos,
La Subienda Pescadero,Delicioso,5 de marzo de 2017,40,Gratos momentos en medio de deliciosa comida. Los combos son generosos y el sabor exquisito. Muy recomendado,Mariscos,
Quiznos,Delicioso!,10 de mayo de 2018,50,"Comida económica con un toque gourmet, tienen gran variedad de opciones. El ambiente en ameno, y la atención es súper rápida. Mis saludos a ese amable cajero, muy servicial y atento. Sin duda volvería","Estadounidense, Mediterránea, Sudamericana, Colombiana",
Fairuz Cocina Libanesa,Almuerzo de trabajo con amigos,22 de marzo de 2020,50,"Excelente por su ubicación cercana a mi lugar de trabajo y por la calidad de todos sus platos tanto de comida libanesa como mediterránea y por la atención de su personal que es amigable, familiar y cercana","Libanesa, Mediterránea",
Friends & Beer,Cena y cerveza,26 de mayo de 2019,50,Todo fue delicioso. Tienen mucha variedad de cervezas artesanales. Las ensaladas que pedimos estuvieron buenísimas. MUY RECOMENDADO ESTE LUGAR.,$ 13 - $ 35,
McDonald's,Rico,17 de febrero de 2017,50,Pedi una hamburguesa con lechuga y toma te deliciosaaaaaa😙😙😙😙 mi mamá pidio un combo y dijo que delicioso.👏👏👌👌,Comida rápida,
McDonald's,De los mas bonitos,27 de julio de 2016,50,"La estructura de este es mucho mas parecida a las clasicas de USA, buen parqueadero, la misma comida, horarios amplios y wifi",Comida rápida,
McDonald's,Ojo Con Los Pedidos En El Drive Thru,6 de julio de 2016,30,Revisar antes de irse el pedido completo del drive thru porque a veces lo entregan incompleto. Buena Promo de almuerzo aunque los sabores no son buenos. Buena opción cuando tenemos afán.,Comida rápida,
La Cumbre Pizzería,Excelente pizzería,9 de octubre de 2017,50,"En este lugar puedes encontrar un excelente servicio y gran variedad en sabores de Pizza, allí puedes comer y disfrutar de un buen ambiente.",$ 6.000 - $ 11.000,
La Cumbre Pizzería,Deliciosa pizza y buen ambiente,26 de agosto de 2017,50,"Muy rica la pizza, buen precio y el mejor ambiente ! El sitio se presenta ameno para compartir una cerveza, una pizza y una buena charla.",$ 6.000 - $ 11.000,
DG FOOD,ricooo,4 de febrero de 2016,40,es sencillamente distinto a lo tradicional de una comida rápida...lugar muy normal pero bien acomodadito. la atención estuvo bien.,Fusión,
DG FOOD,Arepa-Hamburguesa,30 de septiembre de 2015,40,"la preparacion de las hamburguesas es lo mejor con la tortilla, uff deliciosa, parecen arepa-hamburgeusa, el maiz tierno hacen de esta comida diferente y especial, super deliciosa te la recomiendo",Fusión,
DG FOOD,Deliciosas hamburguesas y tortillas,6 de septiembre de 2015,40,El menú de este lugar es delicioso además de la preparación de hamburguesas con tortillas le da un toque bastante exótico al plato. Muy bueno.,Fusión,
DG FOOD,Genial,10 de junio de 2015,50,"La comida es deliciosa y es diferente, las tortillas y las hamburguesas son geniales, y quede satisfecho, la atención es muy buena.",Fusión,
La Noble,muy ricas las empanadas,1 de noviembre de 2015,40,"Solo he probado las empanadas y son deliciosas, todas las que he probado me han parecido excelentes!!",Delicatessen,
La Noble,Excelente restaurante argentino!!,17 de junio de 2015,40,Excelente restaurante argentino entre las calles 26B y 26 A. Muy recomendable es la carne picante!! Sus tablas también son un buen aperitivo!,Delicatessen,
La Noble,Excelente comida Argentina,17 de mayo de 2015,40,"El noble es un lugar agradable, ubicado en la zona norte de Bogotá, cuenta con un variado menú de comida Argentina, entre las que destácan la carne picante, cuatro quesos, o encebollada, Lo mejor las empanadas! Recomendado",Delicatessen,
Plaza Mejico Modelia Club,buena despedida,13 de septiembre de 2017,50,reunión de despedida de un compañero muy buen lugar buena atención y cómodo y central para poder salir en la noche,Sudamericana,
El Rincon del Pacifico,"Me siento en Cali, me siento en el Pacífico",11 de noviembre de 2019,50,Excelente lugar. El único que me gusta de la 4ta en el centro de Bogota. El sabor de un restaurante de Cali o de buenaventura. Muy buen precio. Se va a la fija !!!,"Caribeña, Sudamericana, Colombiana",
El Rincon del Pacifico,Con sabor al pacifico,12 de enero de 2019,40,La comida del pacifico tiene su sello inconfundible y el rincon del pacifico lo ratifica. Muy buena ayencion y la comida exelente.,"Caribeña, Sudamericana, Colombiana",
Cafe 1800 MT,El mejor café de Colombia,16 de agosto de 2017,50,"Este café ubicado en Chapintero, muy cerca del hotel Casa Dann Carlton es una excelente opción para degustar del mejor café de Colombia, muy bien atendido y con una panadería exquisita",Café,
Cafe 1800 MT,"Café colombiano de calidad, excelente preparación.",25 de mayo de 2017,50,"Un lugar muy agradable, tranquilo, servicio excelente, café colombiano de lo mejor, baristas muy bien entrenados, una experiencia muy agradable en bogotá.",Café,
Bramador,Día de la madre,14 de mayo de 2017,50,"Entradas súper ricas, cortes de carne diferentes y deliciosas. La atención excelentes. Recomendado el corte de la casa....",Internacional,
Oliveto,Excelente servicio y comida,19 de febrero de 2020,50,"Fuimos a celebrar el cumpleaños de mi abuelita y, nos atendieron como unos reyes. Nos permitieron partir el ponque, sin costo adicional; también pudimos llevar un trío musical. Excelente servicio y la comida, ni se diga 🥰♥️",Italiana,
Oliveto,Restaurante Oliveto,28 de septiembre de 2019,30,"Muy rica la comida pero el servicio muy malo, tiene afán por cerrar, entonces quieren sacarlo rápido a los comensales!!!",Italiana,
Oliveto,Super rico,23 de enero de 2019,50,"Muy buen. Restaurante, italiano el mejor de la zona. Muchos sabores italianos, excelente atención a precios razonables",Italiana,
Oliveto,Buena comida italiana,20 de septiembre de 2020,30,"La comida aquí es buena, principalmente platos italianos. El servicio es bueno y los precios son un poco altos ya que está situado en la zona de Park Way.",Italiana,
Kuntai,Comida peruana en El chicó al mejor precio,20 de abril de 2019,50,"El sanguche de lomo saltado es algo definitivamente para probar. Muy bueno el sabor, la calidad y el precio. El ambiente del restaurante muy agradable, recomendado para un almuerzo casual de oficina.","Peruana, Sudamericana",
Kuntai,Muy agradable,10 de marzo de 2019,40,"Muy buen lugar .. buenos precios para la media de bogota, muy buena atención .. la comida muy rica y bien presentada .. pero lo mejor del lugar la Música .. el mejor pop rock en español de los 80s ... genial","Peruana, Sudamericana",
Cafe Tissu,Creeeepes!!,12 de febrero de 2016,40,"Los crepes de Cafe Tissu son geniales, muy ricos, variados y generosos en cuanto a su tamaño! Muy buena la atencion y el ambiente",Francesa,
Cafe Tissu,Delicioso,8 de julio de 2015,50,He ido varias veces y los sandwiches son muy ricos. Los crepes son variados y las bebidas también. El ambiente es muy chevere.,Francesa,
Cafe Tissu,Excelente cafe,18 de junio de 2015,50,Muy rico cafe y una muy buena selección en el menu de comidas un lindo ambiente wifi disponible y muy rapido excelente para trabajar o reuniones empresariales.,Francesa,
Mestizo Vegano,Almuerzo día,12 de febrero de 2020,40,"Es una opción vegetariana y/o vegana bastante agradable en la zona de las Nieves, el sitio es bien atendido y la comida es bien ejecutada, se recomienda revisar la carta del día y pedirle a los meseros información adicional si se tiene alguna duda",$ 18.116 - $ 36.232,
Mestizo Vegano,El mejor restaurante vegano,8 de diciembre de 2019,50,"Excelente nada que envidiar de la comida normal, muy bien presentado y la comida deliciosa, es muy bueno para pasar en familia se los recomiendo.",$ 18.116 - $ 36.232,
The Beer Lounge,Excelente lugar en zona T,26 de noviembre de 2017,50,Con una buena decoración y escondido detrás de la “biblioteca” podes encontrar buena comida y los tragos mejor preparados de Bogota,$ 14.493 - $ 57.971,
The Beer Lounge,Almuerzo de domingo,1 de octubre de 2017,50,Disfrutamos la comida: nachos y picada. Las porciones con adecuadas. El ambiente agradable. Muy buen servicio,$ 14.493 - $ 57.971,
The Beer Lounge,Comida rápida de caidad promedio a regular,5 de noviembre de 2016,30,Combinación de Sánduches y sopas son su oferta bandera para almorzar. Local ubicado en la plazoleta del Centro Teleport. La atención es fría y la ambientación no es llamativa. La calidad de la comida es regular. Mejores opciones en el sector.,$ 14.493 - $ 57.971,
Postigo,Normal,2 de marzo de 2017,30,"La comida es comida rapida, algo simil a un cono ce helado pero es un cono relleno de variaciones i.e. camarones (ese es medianamente agradable). La música es crossover. Buen ambiente si vas con un buen grupo. En ocaciones",Sushi,
Postigo,Mala experiencia,21 de septiembre de 2016,20,Buen ambiente y buena comida. El único problema fue el cobro que nos cargaron mas 40 mil COP no especificados en la factura. Descuido o viveza de la mesera muy tarde nos dimos cuenta.,Sushi,
Postigo,Noche Bogotana,27 de junio de 2016,50,"Excelente club! Increíble ambiente !🍻 La música variada es muy buena, el servicio y las instalaciones son de primera. Las bebidas? Lo máximo! Especialmente el postigo killer.😁",Sushi,
Postigo,Los mejores cocteles,11 de diciembre de 2015,40,"Este lugar tiene cocteles para todos los gustos, con y sin alcohol y de diferentes precios. Una buena oportunidad para charlar en un ambiente muy cómodo.",Sushi,
Postigo,muy bueno,30 de octubre de 2015,40,"estuvimos con amigos en la promocion de happy hour de temakis y rolls, con cerveza helada y buena atencion. recomendado",Sushi,
Moffis Pastelería Repostería,Comida muy cara para la calidad,21 de agosto de 2020,20,"muy caro los productos, pedí una ensalada y solo era papaya y 1 banano, el yogurt muy fermentado. Muy regular el producto para el precio.","Café, Sudamericana",
Moffis Pastelería Repostería,Buen desayuno,17 de febrero de 2020,50,Buena comida y económica... Falta un lugar más adecuado para parquear.. La variedad es excelente.. Los sabores recomendable,"Café, Sudamericana",
Moffis Pastelería Repostería,Cosas a mejorar,18 de marzo de 2019,30,Una agradable panaderia pasteleria. La comida exelente. Pero a mejorar el servicio sobre sus cliente,"Café, Sudamericana",
Papa John's,Como siempre un placer,14 de diciembre de 2020,50,"Me encanto las pizzas de Papa Johns, en esa epoca de pandemia hay servicio de domicilio entonces es muy facil. Podemos pedir mitad/mitad de sabor entonces es muy agradable.","Estadounidense, Pizzería",
Papa John's,Muy bueno,13 de octubre de 2018,40,"Definitivamente es una pizza que es mejor pedirla para comer en casa, en el restaurante de la feria la atención es deficiente oyente y el local está mal mantenido. Es deliciosa la pizza sino la mejor está entre las mejores","Estadounidense, Pizzería",
Papa John's,Mal servicio,30 de abril de 2018,10,Llegue al punto que tienen en el aeropuerto y se han equivocado entregaron mi pizza en otra mesa la cual fue tocada por todo y al final la regresaron y después me llamaron para entregarla casi fría,"Estadounidense, Pizzería",
Papa John's,"Deliciosa pizza, aderezos espectaculares, mucho tiempo en la entrega",16 de abril de 2018,40,"Deliciosa pizza, aderezos espectaculares, mucho tiempo en la entrega. el sabor y el crocante de la masa es muy bueno, los sabores de las combinaciones y las salsas es muy rico, los aderezos enviados deliciosos, una lastima la demora en el tiempo de entrega.","Estadounidense, Pizzería",
Papa John's,muy rico aunque un poco costoso,11 de julio de 2017,50,"las pizzas son muy ricas me gusta mucho la presentacion el sabor es exquisito, ademas hay gran variedad","Estadounidense, Pizzería",
Carnívoros,Rico,17 de febrero de 2021,30,"Parrilla deliciosa, adecuada para todos los presupuestos y paladares. Sin embargo, se obtiene lo que se paga, no sé ofrece una experiencia memorable que vaya más allá de la comida, ideal para comidas familiares casuales.","Churrasquería, Parrilla, Colombiana, Latina, Española",
Carnívoros,Recomendados 100%,6 de febrero de 2021,50,"Excelente chicharron y la picada. Buena atención y servicio. Sin fila y puntuales. Deben mejorar el tema del menú QR, de resto altamente recomendados. Gracias a Tulio Recomienda","Churrasquería, Parrilla, Colombiana, Latina, Española",
Carnívoros,Pésimo y aún peor,5 de febrero de 2021,10,Una porción verdaderamente miserable y fría y cruda. Al pedir cambiar un encargado grosero indicó que no era posible asar más y que así era la porción. Muy decepcionante y encima carísimo.,"Churrasquería, Parrilla, Colombiana, Latina, Española",
Carnívoros,Queja,7 de enero de 2021,10,Somos clientes de carnivoros norte y la porcion es mucho mas grande que aca la atencion en la esperanza muy mala nunca volvere y le dire a mis conocidos la inconformidad,"Churrasquería, Parrilla, Colombiana, Latina, Española",
Carnívoros,Pésimo lugar para pedir domicilio,29 de noviembre de 2020,10,Luego de una hora de espera indican que tiene problemas Con la cocción y que hay que seguir esperando. Pésimo servicio a través de Whatsapp. Nunca mas,"Churrasquería, Parrilla, Colombiana, Latina, Española",
