,Nombre,Título,Fecha,Rating,Reviews,Tipo
2447,Buffet King Bogota San Martin,La atención mala,21 de abril de 2015,20,"La atención pésima, no saben qué es un jugo sin azúcar, lo cambié 3 veces y siempre lo trajeron redulce","TIPOS DE COMIDA
China, Japonesa, Internacional, Sushi
DIETAS ESPECIALES
Apto para vegetarianos
COMIDAS
Almuerzo, Cena"
2448,Buffet King Bogota San Martin,Mal Servicio y Mala Comida,18 de abril de 2015,20,"Puede que el restaurante sea ""all you can eat,"" pero la calidad de la comida es muy regular. La atención fue terrible. No vale la pena y no pienso volver.","TIPOS DE COMIDA
China, Japonesa, Internacional, Sushi
DIETAS ESPECIALES
Apto para vegetarianos
COMIDAS
Almuerzo, Cena"
2449,La Cucharita Colombiana,Almuerzo en el centro de Bogotá,22 de diciembre de 2019,40,"Sitio muy recomendable para saborear platos típicos colombianos, son generosos y sabrosos, el único detalle fue que nos dijeron que no quedaba limonada y luego vimos que se la servían a otros comensales en mesas cercanas.","RANGO DE PRECIOS
$ 36.231.884 - $ 144.927.536
TIPOS DE COMIDA
Colombiana, Latina, Española, Sudamericana
COMIDAS
Almuerzo, Cena, Abierto hasta tarde, Bebidas"
2450,La Cucharita Colombiana,Recomendado,11 de diciembre de 2019,40,"en relación a la comida es una muy buena opción, sin embargo no me ha ido muy bien con el servicio ya que ha sido muy demorado o me han cambiado los pedidos","RANGO DE PRECIOS
$ 36.231.884 - $ 144.927.536
TIPOS DE COMIDA
Colombiana, Latina, Española, Sudamericana
COMIDAS
Almuerzo, Cena, Abierto hasta tarde, Bebidas"
2451,La Cucharita Colombiana,Genial,3 de septiembre de 2019,50,Siempre que he ido a comer a este sitio con mi pareja o familia ha sido muy satisfactoria la experiencia,"RANGO DE PRECIOS
$ 36.231.884 - $ 144.927.536
TIPOS DE COMIDA
Colombiana, Latina, Española, Sudamericana
COMIDAS
Almuerzo, Cena, Abierto hasta tarde, Bebidas"
2452,La Cucharita Colombiana,"Bueno, Bonito, Barato y Bastante!",23 de agosto de 2019,50,"Me recomendó este lugar un guía y vaya que tenía razón! Excelente lugar, limpio, bien ubicado, menú suficiente y buenos precios. La comida es abundante! Y el servicio muy rápido!","RANGO DE PRECIOS
$ 36.231.884 - $ 144.927.536
TIPOS DE COMIDA
Colombiana, Latina, Española, Sudamericana
COMIDAS
Almuerzo, Cena, Abierto hasta tarde, Bebidas"
2453,La Cucharita Colombiana,Calidad y Cantidad,1 de julio de 2019,50,Este es uno de los restaurantes referentes cuando de comida típica colombiana se trata y se visita el centro de la capital. Los platos son deliciosos y las porciones son más que generosas.,"RANGO DE PRECIOS
$ 36.231.884 - $ 144.927.536
TIPOS DE COMIDA
Colombiana, Latina, Española, Sudamericana
COMIDAS
Almuerzo, Cena, Abierto hasta tarde, Bebidas"
2454,La Cucharita Colombiana,Abundante,24 de marzo de 2019,40,Lugar de comida típica colombiana. Cómo sancocho de bagre y estaba muy bueno. La zona en que está ubicado el restaurante de noche es muy oscura.,"RANGO DE PRECIOS
$ 36.231.884 - $ 144.927.536
TIPOS DE COMIDA
Colombiana, Latina, Española, Sudamericana
COMIDAS
Almuerzo, Cena, Abierto hasta tarde, Bebidas"
2455,La Cucharita Colombiana,Buenas Pizzas,13 de marzo de 2019,50,"Las pizzas son muy buenas y grandes para su precio , muy bueno el servicio, la amabilidad de los meceros es muy buena y ademas la variedad de platos tipicos es flipante.","RANGO DE PRECIOS
$ 36.231.884 - $ 144.927.536
TIPOS DE COMIDA
Colombiana, Latina, Española, Sudamericana
COMIDAS
Almuerzo, Cena, Abierto hasta tarde, Bebidas"
2456,La Cucharita Colombiana,Excelente comida tipica,23 de enero de 2019,50,"Recomiendo todo bien servido, bastante y delicioso, los platos son típicos y bien preparados, existen tambien platos medianos para los que no comemos mucho.","RANGO DE PRECIOS
$ 36.231.884 - $ 144.927.536
TIPOS DE COMIDA
Colombiana, Latina, Española, Sudamericana
COMIDAS
Almuerzo, Cena, Abierto hasta tarde, Bebidas"
2457,La Cucharita Colombiana,Porciones generosas,7 de agosto de 2018,40,"Comida típica con porciones generosas a buen precio, mejoraron sustancialmente el servicio aunque falta por cubrir detalles. Recomendada la bandeja paisa y las carnes.","RANGO DE PRECIOS
$ 36.231.884 - $ 144.927.536
TIPOS DE COMIDA
Colombiana, Latina, Española, Sudamericana
COMIDAS
Almuerzo, Cena, Abierto hasta tarde, Bebidas"
2458,La Cucharita Colombiana,"Buen precio, buena calidad y buena atencion",13 de diciembre de 2017,50,"Manejan muy buenos precios, tiene una carta muy variada con comida típica y la cantidad que sirven en el plato es de buenas proporciones, un lugar muy recomendado para disfrutar.","RANGO DE PRECIOS
$ 36.231.884 - $ 144.927.536
TIPOS DE COMIDA
Colombiana, Latina, Española, Sudamericana
COMIDAS
Almuerzo, Cena, Abierto hasta tarde, Bebidas"
2459,La Cucharita Colombiana,Un lugar muy agradable.,6 de noviembre de 2017,30,"En la visita a este lugar tuve la primer interacción como extranjero con la gente colombiana, desde mi ingreso sentí un","RANGO DE PRECIOS
$ 36.231.884 - $ 144.927.536
TIPOS DE COMIDA
Colombiana, Latina, Española, Sudamericana
COMIDAS
Almuerzo, Cena, Abierto hasta tarde, Bebidas"
2460,La Cucharita Colombiana,¡Qué slide!,2 de octubre de 2017,40,"Me llevaron a este sitio a comer pizza, super rico y abundante, es un punto que vale la pena visitar, no me enamoró que el borde de la pizza tuviera bocadillo pero es un toque muy colombiano, volvería por la pizza de champiñones.","RANGO DE PRECIOS
$ 36.231.884 - $ 144.927.536
TIPOS DE COMIDA
Colombiana, Latina, Española, Sudamericana
COMIDAS
Almuerzo, Cena, Abierto hasta tarde, Bebidas"
2461,La Cucharita Colombiana,Mucha comida,14 de mayo de 2017,40,"La comida es rica y muchísima es una buena opción de comida económica en el centro de Bogotá, el mapa está mal hay que buscar la dirección","RANGO DE PRECIOS
$ 36.231.884 - $ 144.927.536
TIPOS DE COMIDA
Colombiana, Latina, Española, Sudamericana
COMIDAS
Almuerzo, Cena, Abierto hasta tarde, Bebidas"
2462,La Cucharita Colombiana,Colombianisimo,13 de mayo de 2017,40,"Hoy estuve en el restaurante, hemos pedido mondongo, bandeja paisa y sancocho de pescado. Todo en tamaño mediano (se los recomiendo, ya que los platos son muy grandes). Los tres buenísimos. Acompañados de cola y pola. El total fueron aprox 50KCOP por todo.","RANGO DE PRECIOS
$ 36.231.884 - $ 144.927.536
TIPOS DE COMIDA
Colombiana, Latina, Española, Sudamericana
COMIDAS
Almuerzo, Cena, Abierto hasta tarde, Bebidas"
2463,La Cucharita Colombiana,Comida economica y abundante,27 de abril de 2017,40,"La verdad si lo que uno busca es economia y abundancia este es el lugar apropiado, su comida es muy buena y el servicio es regular pero cumple lo necesario.","RANGO DE PRECIOS
$ 36.231.884 - $ 144.927.536
TIPOS DE COMIDA
Colombiana, Latina, Española, Sudamericana
COMIDAS
Almuerzo, Cena, Abierto hasta tarde, Bebidas"
2464,La Cucharita Colombiana,Gastronomia tipica,26 de enero de 2017,40,"La comida de este restaurante es muy buena, son porciones grandes para quienes amamos comer un poco mas y sabores tipicos, muy buena combinacion El espacio podria mejorar","RANGO DE PRECIOS
$ 36.231.884 - $ 144.927.536
TIPOS DE COMIDA
Colombiana, Latina, Española, Sudamericana
COMIDAS
Almuerzo, Cena, Abierto hasta tarde, Bebidas"
2465,La Cucharita Colombiana,"comida tipica, abundante y economica",27 de agosto de 2016,30,"Inmensas las porciones, servicio rápido, lugar para familias ..pocos turistas. Platos típicos, ubicado en el centro, cerca del Museo del Oro.","RANGO DE PRECIOS
$ 36.231.884 - $ 144.927.536
TIPOS DE COMIDA
Colombiana, Latina, Española, Sudamericana
COMIDAS
Almuerzo, Cena, Abierto hasta tarde, Bebidas"
2466,La Cucharita Colombiana,almuerzo dominguero,12 de junio de 2016,50,"Un restaurante con gran variedad, economia y buen servicio, es excelente para departir con tu familia y amigos, el servicio es rápido y la comida muy deliciosa,","RANGO DE PRECIOS
$ 36.231.884 - $ 144.927.536
TIPOS DE COMIDA
Colombiana, Latina, Española, Sudamericana
COMIDAS
Almuerzo, Cena, Abierto hasta tarde, Bebidas"
2467,La Cucharita Colombiana,Populachero,4 de enero de 2016,20,"Pizzas apenas para la gentecita de por ahí, la normal como de barrio hecha con queso ordinario, el resto de los platos ni hablar","RANGO DE PRECIOS
$ 36.231.884 - $ 144.927.536
TIPOS DE COMIDA
Colombiana, Latina, Española, Sudamericana
COMIDAS
Almuerzo, Cena, Abierto hasta tarde, Bebidas"
2468,La Cucharita Colombiana,Mmmmm,22 de diciembre de 2015,50,Es un exelente restaurante la comida es muy deliciosa la pizza es muy deliciosa el tamaño es gigante y muy economica y diferentes sabores,"RANGO DE PRECIOS
$ 36.231.884 - $ 144.927.536
TIPOS DE COMIDA
Colombiana, Latina, Española, Sudamericana
COMIDAS
Almuerzo, Cena, Abierto hasta tarde, Bebidas"
2469,La Cucharita Colombiana,Popular,10 de noviembre de 2015,30,"Es un restaurante popular con mucho trafico de personas, cocina colombiana para grupos grandes o comer rapidamente","RANGO DE PRECIOS
$ 36.231.884 - $ 144.927.536
TIPOS DE COMIDA
Colombiana, Latina, Española, Sudamericana
COMIDAS
Almuerzo, Cena, Abierto hasta tarde, Bebidas"
2470,La Cucharita Colombiana,Muy mala atención la carne no es fresca y recalentada,10 de octubre de 2015,10,"La carne es recalentada y el servicio es deficiente, cambiamos el plato y trajeron otro con la misma carne","RANGO DE PRECIOS
$ 36.231.884 - $ 144.927.536
TIPOS DE COMIDA
Colombiana, Latina, Española, Sudamericana
COMIDAS
Almuerzo, Cena, Abierto hasta tarde, Bebidas"
2471,La Cucharita Colombiana,Gastronomia Colombiana en un solo sitio,15 de agosto de 2015,40,"Si crees que en realidad comes demasiado, variado y de calidad, este es el sitio para ponerse a prueba... En pleno centro historico de Bogotá 100% comida tipica Colombiana de todas las regiones...","RANGO DE PRECIOS
$ 36.231.884 - $ 144.927.536
TIPOS DE COMIDA
Colombiana, Latina, Española, Sudamericana
COMIDAS
Almuerzo, Cena, Abierto hasta tarde, Bebidas"
2472,La Cucharita Colombiana,"Típico, rico y grandes porciones!",25 de abril de 2015,50,"Si quieres probar la comida típica de Colombia este es el sitio ideal, el precio es bueno y las porciones son grandes! Recomiendo mucho la Bandeja Paisa!","RANGO DE PRECIOS
$ 36.231.884 - $ 144.927.536
TIPOS DE COMIDA
Colombiana, Latina, Española, Sudamericana
COMIDAS
Almuerzo, Cena, Abierto hasta tarde, Bebidas"
2473,La Cucharita Colombiana,"delicioso, y platos enormes!",24 de febrero de 2015,50,muy rica la comida muy bien preparada hacen honra a la comida colombiana en el ambiente normal y tipico colombiano. nada de glamour europeo ni nada de alusiones a comidas extranjeras.,"RANGO DE PRECIOS
$ 36.231.884 - $ 144.927.536
TIPOS DE COMIDA
Colombiana, Latina, Española, Sudamericana
COMIDAS
Almuerzo, Cena, Abierto hasta tarde, Bebidas"
2474,La Cucharita Colombiana,Estuvo normal,28 de enero de 2015,30,"Sirven bastante, pero fui un fin de semana, estaban muy llenos, a pesar de que nos sirvieron rapido, estaba un poco sucio el lugar, la comida estaba grande, pero no lo que esperaba, el precio estaba muy bajo","RANGO DE PRECIOS
$ 36.231.884 - $ 144.927.536
TIPOS DE COMIDA
Colombiana, Latina, Española, Sudamericana
COMIDAS
Almuerzo, Cena, Abierto hasta tarde, Bebidas"
2475,La Cucharita Colombiana,Normal y caro,18 de diciembre de 2014,30,"Creo que la atención es regular, las porciones grandes pero han desmejorado con el tiempo, el lugar a veces se ve sucio, y creo que es costoso para lo que se ofrece","RANGO DE PRECIOS
$ 36.231.884 - $ 144.927.536
TIPOS DE COMIDA
Colombiana, Latina, Española, Sudamericana
COMIDAS
Almuerzo, Cena, Abierto hasta tarde, Bebidas"
2476,La Cucharita Colombiana,Mejor Restaurante típico criollo de Colombia.,21 de septiembre de 2014,50,"la mejor opción para desgustar los platos típicos de Colombia, con excelentes presentación e impresionantes porciones. Realmente vale la pena. es un lugar popular en el centro de la ciudad, muy concurrido por su originalidad, al mejor estilo criollo.","RANGO DE PRECIOS
$ 36.231.884 - $ 144.927.536
TIPOS DE COMIDA
Colombiana, Latina, Española, Sudamericana
COMIDAS
Almuerzo, Cena, Abierto hasta tarde, Bebidas"
2477,Piqueteadero Doña Nieves,Muy buen piqueteadero,12 de enero de 2020,50,"Excelente menú y precio muy razonable. Importante: hacer reserva en días festivos, en caso contrario, imposible encontrar lugar en el restaurante.","TIPOS DE COMIDA
Colombiana, Sudamericana
COMIDAS
Almuerzo
CARACTERÍSTICAS
Comida para llevar, Asiento, Sillitas altas disponibles, Sirve alcohol, Servicio de mesa"
2478,Piqueteadero Doña Nieves,Conserva las tradiciones de los piquetes sabaneros en Bogotá. Igualmente excelente lugar para evocar y tertuliar.,6 de agosto de 2019,40,"Muy bueno para reunirse uno con amigos, buena comida, bebida y llamativos postres santafereños, para invitart familiares y amigos.","TIPOS DE COMIDA
Colombiana, Sudamericana
COMIDAS
Almuerzo
CARACTERÍSTICAS
Comida para llevar, Asiento, Sillitas altas disponibles, Sirve alcohol, Servicio de mesa"
2479,Piqueteadero Doña Nieves,Deliciosa Gallina,19 de marzo de 2019,40,"La especialidad es el piquete de de gallina, el cual alcanza para un grupo de 6 adultos. Muy rico y rápido, aunque la comida se sirve un poco fría.","TIPOS DE COMIDA
Colombiana, Sudamericana
COMIDAS
Almuerzo
CARACTERÍSTICAS
Comida para llevar, Asiento, Sillitas altas disponibles, Sirve alcohol, Servicio de mesa"
2480,Piqueteadero Doña Nieves,Mucha gallina....,11 de enero de 2019,50,Si quieres el tradicional piquete cundiboyacense este es de los mejores. Eso si. Hay q llwvar mucha hambre porque es mucha comida.,"TIPOS DE COMIDA
Colombiana, Sudamericana
COMIDAS
Almuerzo
CARACTERÍSTICAS
Comida para llevar, Asiento, Sillitas altas disponibles, Sirve alcohol, Servicio de mesa"
2481,Piqueteadero Doña Nieves,La comida criolla con sabor Colombiano,9 de julio de 2018,40,"Restaurante de comida típica, platos y menús con base en gallina y pollo, muchos platos tradicionales acompañados de guarnición de los campos; los plátanos, la yuca, las papas criollas, la arracachas, se sirven en abundancia bien en un sancocho tradicional o un suculento sudado montañero.","TIPOS DE COMIDA
Colombiana, Sudamericana
COMIDAS
Almuerzo
CARACTERÍSTICAS
Comida para llevar, Asiento, Sillitas altas disponibles, Sirve alcohol, Servicio de mesa"
2482,Piqueteadero Doña Nieves,Tradicional,1 de julio de 2018,40,Es sin duda un piqueteadero tradicional y cuenta con gran reconocimiento y riqueza invaluable. La atención es óptima. Sin embargo no es la mejor gallina que haya probado y tampoco es una opción económica.,"TIPOS DE COMIDA
Colombiana, Sudamericana
COMIDAS
Almuerzo
CARACTERÍSTICAS
Comida para llevar, Asiento, Sillitas altas disponibles, Sirve alcohol, Servicio de mesa"
2483,Piqueteadero Doña Nieves,Sazón Colombiano,27 de mayo de 2018,40,"Este sitio aunque de instalaciones modestas es un gigante en sabor. Sus platos son típicos de la comida Colombiana, las porciones son muy generosas y los precios son justos. Recomendación: los huesos de marrano.","TIPOS DE COMIDA
Colombiana, Sudamericana
COMIDAS
Almuerzo
CARACTERÍSTICAS
Comida para llevar, Asiento, Sillitas altas disponibles, Sirve alcohol, Servicio de mesa"
2484,Piqueteadero Doña Nieves,Buen sazón,6 de noviembre de 2017,40,"Aunque no venden todo el surtido de un piqueteadero típico, la comida está muy bien preparado, las por clones son generosas y los precios son asequibles. La atención es buena y la sazón es muy buena.","TIPOS DE COMIDA
Colombiana, Sudamericana
COMIDAS
Almuerzo
CARACTERÍSTICAS
Comida para llevar, Asiento, Sillitas altas disponibles, Sirve alcohol, Servicio de mesa"
2485,Piqueteadero Doña Nieves,Me Gusto,24 de agosto de 2017,50,"Si buscas comida típica colombiana este es el lugar. La comida es deliciosa al igual que la comida, el servicio y los precios justos....muchas gracias","TIPOS DE COMIDA
Colombiana, Sudamericana
COMIDAS
Almuerzo
CARACTERÍSTICAS
Comida para llevar, Asiento, Sillitas altas disponibles, Sirve alcohol, Servicio de mesa"
2486,Piqueteadero Doña Nieves,"Buenas porciones, sabor normal",10 de abril de 2017,30,"Fuimos un domingo, hay que ir con paciencia porque no es fácil encontrar mesa desocupada; una vez sentados el servicio fue relativamente rápido, pedimos gallina y unos platos de carne; los sabores muy normales, nada fuera de serie; me pareció económico y el personal atento.","TIPOS DE COMIDA
Colombiana, Sudamericana
COMIDAS
Almuerzo
CARACTERÍSTICAS
Comida para llevar, Asiento, Sillitas altas disponibles, Sirve alcohol, Servicio de mesa"
2487,Piqueteadero Doña Nieves,Comida típica,27 de marzo de 2017,40,"Para probar platos típicos este lugar en Chapinero alto te mete en un ambiente de pueblito. Comida contundente a un precio razonable, y en un ambiente relajado y popular.","TIPOS DE COMIDA
Colombiana, Sudamericana
COMIDAS
Almuerzo
CARACTERÍSTICAS
Comida para llevar, Asiento, Sillitas altas disponibles, Sirve alcohol, Servicio de mesa"
2488,Piqueteadero Doña Nieves,Buena gallina criolla,16 de febrero de 2017,50,"La verdad la gallina deliciosa! Se pidió media gallina para 3 personas y quedamos bien llenos y quedaron presas. Son grandes. Buena atención ! Lo recomiendo muchísimo si quiere un lugar popular. No lujos , sencillo .","TIPOS DE COMIDA
Colombiana, Sudamericana
COMIDAS
Almuerzo
CARACTERÍSTICAS
Comida para llevar, Asiento, Sillitas altas disponibles, Sirve alcohol, Servicio de mesa"
2489,Piqueteadero Doña Nieves,Típico y sabroso,8 de enero de 2017,50,"Muy gustosa la comida, en especial la sazón con condimentos naturales, nada sobrecocinado sino en su punto. recomendado el hueso de marrano, cada plato es para dos personas","TIPOS DE COMIDA
Colombiana, Sudamericana
COMIDAS
Almuerzo
CARACTERÍSTICAS
Comida para llevar, Asiento, Sillitas altas disponibles, Sirve alcohol, Servicio de mesa"
2490,Piqueteadero Doña Nieves,Rica gallina,10 de diciembre de 2016,50,"Estuve con mi familia comimos medio piquete es más que suficiente para dos adultos y dos niños , la gallina deliciosa , lo recomiendo , tienen convenio con un parqueadero al respaldo.","TIPOS DE COMIDA
Colombiana, Sudamericana
COMIDAS
Almuerzo
CARACTERÍSTICAS
Comida para llevar, Asiento, Sillitas altas disponibles, Sirve alcohol, Servicio de mesa"
2491,Lenos Gourmet,BUENO,20 de febrero de 2019,40,"Las costillitas San Luis son buenas. deben mejorar los tiempos de entrega de los pedidos, en ocasiones demoran demasiado.","TIPOS DE COMIDA
Churrasquería, Colombiana, Parrillada
COMIDAS
Almuerzo, Cena
CARACTERÍSTICAS
Comida para llevar, Reservas, Asiento, Acceso para silla de ruedas, Sirve alcohol, Servicio de mesa"
2492,Lenos Gourmet,Las mejores costillar de Bogotá,12 de febrero de 2019,50,"Las costillitas San Luis, son lo mejor, siempre en su punto, con una deliciosa salsa bbq, variadas opciones en el menú, un par de veces que he intentado pedir pescado no había, creo que sobra en la carta","TIPOS DE COMIDA
Churrasquería, Colombiana, Parrillada
COMIDAS
Almuerzo, Cena
CARACTERÍSTICAS
Comida para llevar, Reservas, Asiento, Acceso para silla de ruedas, Sirve alcohol, Servicio de mesa"
2493,Lenos Gourmet,Osobuco crudo,8 de diciembre de 2018,20,"El servicio del mesero fue bueno, pero el osobuco se encontraba congelado en el centro, se llevaron el plato y trajeron el mismo más asado, en un restaurante especializado en carnes deja mucho que pensar, muy inconforme. No volvería ni me atrevería a recomendarlo","TIPOS DE COMIDA
Churrasquería, Colombiana, Parrillada
COMIDAS
Almuerzo, Cena
CARACTERÍSTICAS
Comida para llevar, Reservas, Asiento, Acceso para silla de ruedas, Sirve alcohol, Servicio de mesa"
2494,Lenos Gourmet,Dsminución de los gramos de las porciones y aumento de precio,11 de noviembre de 2018,30,"Lamentablemente hace unos meses se cambió el menú contenido en la carta, disminuyendo los gramos de las porciones y aumentando el precio. Se aumentó en su lugar las porciones de guarniciones. Qué lástima pues era uno de los mejores lugares, buena atención, ambiente agradable.","TIPOS DE COMIDA
Churrasquería, Colombiana, Parrillada
COMIDAS
Almuerzo, Cena
CARACTERÍSTICAS
Comida para llevar, Reservas, Asiento, Acceso para silla de ruedas, Sirve alcohol, Servicio de mesa"
2495,Lenos Gourmet,"Muy rico, buen precio y excelente servicio",2 de septiembre de 2018,50,"Visite hoy la sede de Centro Comercial Santa fe y el ambiente es agradable, amables en la atención, fueron ricos los jugos naturales. y La especialidad de las carnes, probé pechuga y estuve bien, buen corte.","TIPOS DE COMIDA
Churrasquería, Colombiana, Parrillada
COMIDAS
Almuerzo, Cena
CARACTERÍSTICAS
Comida para llevar, Reservas, Asiento, Acceso para silla de ruedas, Sirve alcohol, Servicio de mesa"
2496,Lenos Gourmet,Celebración grado,19 de julio de 2018,50,"El servicio es muy bueno, y la comida es deliciosa. Es un buen lugar para celebrar algo especial, además que la atención es hasta tarde. Me gusta que está bien ubicado, y el acceso es fácil.","TIPOS DE COMIDA
Churrasquería, Colombiana, Parrillada
COMIDAS
Almuerzo, Cena
CARACTERÍSTICAS
Comida para llevar, Reservas, Asiento, Acceso para silla de ruedas, Sirve alcohol, Servicio de mesa"
2497,Lenos Gourmet,Pésimo el servicio,13 de junio de 2018,10,"Lástima perderse quizás las mejores de Gran Estación, por un servicio tan deficiente. Mala actitud de los meseros y tiempos eternos para llevar el plato a la mesa.","TIPOS DE COMIDA
Churrasquería, Colombiana, Parrillada
COMIDAS
Almuerzo, Cena
CARACTERÍSTICAS
Comida para llevar, Reservas, Asiento, Acceso para silla de ruedas, Sirve alcohol, Servicio de mesa"
2498,Lenos Gourmet,Cumpleaños de mi papá,23 de abril de 2018,50,"Buen servicio, la carne muy buena y las entradas ni se diga. Muy recomendado. Por ser el cumpleaños de mi papá nos trajeron un flan de caramelo delicioso por cuenta de la casa.","TIPOS DE COMIDA
Churrasquería, Colombiana, Parrillada
COMIDAS
Almuerzo, Cena
CARACTERÍSTICAS
Comida para llevar, Reservas, Asiento, Acceso para silla de ruedas, Sirve alcohol, Servicio de mesa"
2499,Lenos Gourmet,Simplemente... EXQUISITO!,13 de enero de 2018,50,"Elegante, buena comida, buen servicio..... DELICIOSO, EXQUISITO! Para ir con la familia, de negocios, con los amigos.... Para Todos. Recomendado totalmente!","TIPOS DE COMIDA
Churrasquería, Colombiana, Parrillada
COMIDAS
Almuerzo, Cena
CARACTERÍSTICAS
Comida para llevar, Reservas, Asiento, Acceso para silla de ruedas, Sirve alcohol, Servicio de mesa"
2500,Lenos Gourmet,Una buena opción,13 de octubre de 2017,40,"El sitio ofrece una variedad de platos muy deliciosos para comer, además debo decir que tienen muy buena atención y no tuve que esperar mucho para que me llevaran mi plato de comida, me sentí muy bien atendido","TIPOS DE COMIDA
Churrasquería, Colombiana, Parrillada
COMIDAS
Almuerzo, Cena
CARACTERÍSTICAS
Comida para llevar, Reservas, Asiento, Acceso para silla de ruedas, Sirve alcohol, Servicio de mesa"
2501,Lenos Gourmet,Almuerzo familiar,14 de septiembre de 2017,30,"Tomaron mal el pedido de un plato y el cambio duro más de 30 minutos, tuvimos que cancelarlo. Ademas los meseros manejaron un tono agresivo desde la toma del pedido y en la entrega del plato equivocado. Servicio pésimo.","TIPOS DE COMIDA
Churrasquería, Colombiana, Parrillada
COMIDAS
Almuerzo, Cena
CARACTERÍSTICAS
Comida para llevar, Reservas, Asiento, Acceso para silla de ruedas, Sirve alcohol, Servicio de mesa"
2502,Lenos Gourmet,Costilla St Louis espectaculares,15 de julio de 2017,40,"Deliciosa comida, especialmente las costillas. La atención es rápida y amable, las porciones son generosas y el ambiente agradable. Aunque la mayoria de comensales son adultos, se observa visita de familias con niños pequeños que igual disgrutan la comida.","TIPOS DE COMIDA
Churrasquería, Colombiana, Parrillada
COMIDAS
Almuerzo, Cena
CARACTERÍSTICAS
Comida para llevar, Reservas, Asiento, Acceso para silla de ruedas, Sirve alcohol, Servicio de mesa"
2503,Lenos Gourmet,Comida espectacular,7 de julio de 2017,50,"Es un lugar agradable y espacioso, la atención es genial y oportuna. La experiencia ha sido muy buena en varias oportunidades en las que hemos asistido. Los precios son justos correspondientes a las porciones. Muy recomendado.","TIPOS DE COMIDA
Churrasquería, Colombiana, Parrillada
COMIDAS
Almuerzo, Cena
CARACTERÍSTICAS
Comida para llevar, Reservas, Asiento, Acceso para silla de ruedas, Sirve alcohol, Servicio de mesa"
2504,Lenos Gourmet,Muy buenos cortes,18 de junio de 2017,40,"He ido al de Cc calima, muy buenos cortes, tambien he pedido ceviche de camaron, frescos. Atención buena, rapido, los terminos de las carnes solicitados son perfectos.","TIPOS DE COMIDA
Churrasquería, Colombiana, Parrillada
COMIDAS
Almuerzo, Cena
CARACTERÍSTICAS
Comida para llevar, Reservas, Asiento, Acceso para silla de ruedas, Sirve alcohol, Servicio de mesa"
2505,Lenos Gourmet,Muy bueno,21 de febrero de 2017,50,Estuve con mi novia en punto que está en el centro comercial santa de y la verdad quede muy satisfecho! Las recomendaciones del Cheff William estuvieron muy acertadas. Recomiendo la entrada de provolone con el vino de la casa. Volveremos,"TIPOS DE COMIDA
Churrasquería, Colombiana, Parrillada
COMIDAS
Almuerzo, Cena
CARACTERÍSTICAS
Comida para llevar, Reservas, Asiento, Acceso para silla de ruedas, Sirve alcohol, Servicio de mesa"
2506,Lenos Gourmet,Delicioso almuerzo,7 de febrero de 2017,40,El día de hoy estuvimos en horas de la tarde celebrando un cumple años y realmente es delicioso. El servicio en general y la comida son deliciosas muy bien preparadas. Recomendado las costillas San Luis 👌🏼,"TIPOS DE COMIDA
Churrasquería, Colombiana, Parrillada
COMIDAS
Almuerzo, Cena
CARACTERÍSTICAS
Comida para llevar, Reservas, Asiento, Acceso para silla de ruedas, Sirve alcohol, Servicio de mesa"
2507,Lenos Gourmet,ESTUVO BIEN,12 de enero de 2017,40,"Me llamo la atencion cada plato, peor al momento de probar los tequeños total decepcion, el resto de la comida fue buena pero lo mejor son los cocteles. A mejorar el servicio en cuanto a conocimiento de lo que se ofrece.","TIPOS DE COMIDA
Churrasquería, Colombiana, Parrillada
COMIDAS
Almuerzo, Cena
CARACTERÍSTICAS
Comida para llevar, Reservas, Asiento, Acceso para silla de ruedas, Sirve alcohol, Servicio de mesa"
2508,Lenos Gourmet,Leños Gourmet,21 de diciembre de 2016,50,"Excelente lugar para saborear carne preparada en leña, en un ambiente agradable y una esmerada atención.","TIPOS DE COMIDA
Churrasquería, Colombiana, Parrillada
COMIDAS
Almuerzo, Cena
CARACTERÍSTICAS
Comida para llevar, Reservas, Asiento, Acceso para silla de ruedas, Sirve alcohol, Servicio de mesa"
2509,Lenos Gourmet,MUY BUENA CARNE,19 de diciembre de 2016,50,"El restaurante cambio mucho y hoy por hoy es una magnífica oportunidad de comer excelente carne, muy buenas entradas y adicional a ello una excelente barra de ensaladas.","TIPOS DE COMIDA
Churrasquería, Colombiana, Parrillada
COMIDAS
Almuerzo, Cena
CARACTERÍSTICAS
Comida para llevar, Reservas, Asiento, Acceso para silla de ruedas, Sirve alcohol, Servicio de mesa"
2510,Lenos Gourmet,Excelentes carnes,8 de diciembre de 2016,50,"Los cortes de carne son excelentes, recomendado el Baby Beef y el Churrasco, la carta de bebidas también es recomendada.","TIPOS DE COMIDA
Churrasquería, Colombiana, Parrillada
COMIDAS
Almuerzo, Cena
CARACTERÍSTICAS
Comida para llevar, Reservas, Asiento, Acceso para silla de ruedas, Sirve alcohol, Servicio de mesa"
2511,Lenos Gourmet,excelentes eleccion,23 de agosto de 2016,40,"Me gusto bastante el menú, es variado y exquisito el ambiente y en general todo es muy bueno. Compartimos un rato agradable con amigos y disfrutamos el sitio.","TIPOS DE COMIDA
Churrasquería, Colombiana, Parrillada
COMIDAS
Almuerzo, Cena
CARACTERÍSTICAS
Comida para llevar, Reservas, Asiento, Acceso para silla de ruedas, Sirve alcohol, Servicio de mesa"
